MSOA_code,under_70,over70-74,over75-79,over80,total
E02005966,656,181,92,112,1041
E02005967,691,293,255,343,1582
E02005968,904,356,305,384,1949
E02005969,1384,483,430,669,2966
E02005970,488,170,127,126,911
E02005971,618,263,240,347,1468
E02005972,1260,507,411,581,2759
E02005973,662,365,337,574,1938
E02005974,701,306,308,477,1792
E02005975,1018,572,423,574,2587
E02005976,775,398,323,405,1901
E02005977,739,380,316,550,1985
E02005978,1002,464,326,579,2371
E02005979,1180,452,353,653,2638
E02005980,1259,589,493,672,3013
E02005981,1110,510,333,335,2288
E02005982,602,304,258,318,1482
E02005983,1078,473,355,686,2592
E02005984,1053,505,382,415,2355
E02005985,863,427,352,455,2097
E02005986,1263,539,370,553,2725
E02005987,1021,459,335,469,2284
E02005988,843,413,323,402,1981
E02005991,976,551,398,728,2653
E02005992,1266,622,481,693,3062
E02006886,1573,704,573,726,3576
E02005993,906,453,379,548,2286
E02005994,711,388,280,337,1716
E02005995,755,475,361,490,2081
E02005996,856,471,415,607,2349
E02005997,752,422,297,394,1865
E02005998,1010,443,347,512,2312
E02005999,884,430,316,436,2066
E02006000,1685,584,460,619,3348
E02006001,901,258,164,393,1716
E02006002,1517,543,454,789,3303
E02006003,854,315,324,365,1858
E02006004,607,420,302,385,1714
E02006005,837,252,203,244,1536
E02006006,571,254,228,312,1365
E02006007,809,466,337,487,2099
E02006317,944,320,230,358,1852
E02006318,909,339,271,340,1859
E02006319,989,287,203,300,1779
E02006320,855,224,175,230,1484
E02006321,891,271,200,360,1722
E02006322,825,261,182,259,1527
E02006323,873,335,240,500,1948
E02006324,1000,248,206,265,1719
E02006325,1241,386,284,437,2348
E02006326,828,330,222,348,1728
E02006327,758,304,279,457,1798
E02006328,1098,368,303,455,2224
E02006329,941,378,268,436,2023
E02006330,1246,435,384,631,2696
E02006331,1079,381,274,450,2184
E02006332,750,277,197,392,1616
E02006333,1133,421,333,554,2441
E02006334,1000,401,309,497,2207
E02006335,1121,429,356,463,2369
E02006336,1026,314,168,252,1760
E02006337,1225,496,352,527,2600
E02006338,1091,384,269,325,2069
E02006339,1579,352,232,246,2409
E02006341,1465,399,322,511,2697
E02006342,1057,335,264,559,2215
E02006343,1338,429,316,454,2537
E02006837,1725,617,495,661,3498
E02006344,1137,503,421,549,2610
E02006345,839,326,261,334,1760
E02006346,1465,645,481,730,3321
E02006347,782,374,269,377,1802
E02006348,1362,472,377,573,2784
E02006349,1048,297,175,295,1815
E02006350,821,237,142,207,1407
E02006351,1336,366,191,384,2277
E02006352,799,230,172,203,1404
E02006353,701,297,225,310,1533
E02006354,1295,449,361,654,2759
E02006355,1226,152,113,204,1695
E02006356,1133,252,231,382,1998
E02006357,920,352,258,308,1838
E02006358,815,224,152,227,1418
E02006359,687,319,204,323,1533
E02006360,1075,405,359,665,2504
E02006361,723,409,288,353,1773
E02006362,852,395,317,514,2078
E02006363,841,324,267,407,1839
E02006364,1017,269,185,308,1779
E02006365,884,333,304,542,2063
E02006366,1279,505,387,559,2730
E02006367,937,378,356,544,2215
E02006368,956,360,314,514,2144
E02006369,1064,461,402,569,2496
E02006370,916,361,277,384,1938
E02006371,1109,375,314,510,2308
E02006372,998,275,229,351,1853
E02006373,1086,430,330,458,2304
E02006374,1090,457,344,414,2305
E02006375,1128,372,281,399,2180
E02006376,1228,502,375,777,2882
E02006377,956,425,307,423,2111
E02006378,1159,414,292,411,2276
E02006379,941,216,150,206,1513
E02006380,1136,474,393,570,2573
E02006381,1078,439,332,462,2311
E02006382,939,258,155,243,1595
E02006383,1051,431,377,733,2592
E02006384,1250,383,306,478,2417
E02006385,1268,278,207,291,2044
E02006386,907,340,243,364,1854
E02006387,822,307,200,265,1594
E02006388,1442,388,247,329,2406
E02006389,969,373,255,362,1959
E02006390,1305,422,290,408,2425
E02006391,1060,320,204,266,1850
E02006392,1261,384,281,535,2461
E02006393,636,171,153,320,1280
E02006394,908,315,230,402,1855
E02006395,1331,372,213,386,2302
E02006396,1027,397,295,375,2094
E02006397,894,272,269,436,1871
E02006398,1317,314,255,339,2225
E02006399,1975,485,418,631,3509
E02006400,1093,326,245,380,2044
E02006401,1614,433,372,557,2976
E02006402,1532,530,385,564,3011
E02006403,803,229,164,222,1418
E02006404,994,175,158,265,1592
E02006405,1448,510,340,531,2829
E02006406,840,278,218,314,1650
E02006407,1268,417,368,523,2576
E02006408,1132,302,294,431,2159
E02006409,890,299,220,288,1697
E02006410,989,293,187,296,1765
E02006411,878,350,315,537,2080
E02006412,960,414,315,470,2159
E02006413,897,346,243,468,1954
E02006414,988,329,251,365,1933
E02006415,1043,448,424,647,2562
E02006416,1049,487,373,521,2430
E02006417,838,321,219,295,1673
E02006418,937,382,324,489,2132
E02006419,1016,235,187,411,1849
E02006420,1036,440,364,591,2431
E02006421,1157,427,311,493,2388
E02006422,924,345,264,284,1817
E02006423,1543,435,373,575,2926
E02006424,993,390,304,423,2110
E02006425,1152,305,253,326,2036
E02006426,719,313,254,333,1619
E02006427,752,306,252,327,1637
E02006429,1059,345,303,339,2046
E02006430,1357,375,275,385,2392
E02006431,1448,510,368,564,2890
E02006432,855,332,261,384,1832
E02006433,1253,523,449,746,2971
E02006434,843,307,229,371,1750
E02006435,767,337,228,289,1621
E02006436,739,295,240,346,1620
E02006437,1051,499,413,620,2583
E02006438,1251,524,415,505,2695
E02006790,1216,472,355,592,2635
E02006439,745,337,267,371,1720
E02006440,860,407,295,384,1946
E02006441,785,351,322,629,2087
E02006442,659,366,270,475,1770
E02006443,1297,323,308,441,2369
E02006444,708,354,242,377,1681
E02006445,1109,335,275,410,2129
E02006446,802,368,334,469,1973
E02006447,725,359,297,387,1768
E02006448,1147,357,253,355,2112
E02006449,824,402,320,590,2136
E02006450,899,379,303,401,1982
E02006451,2090,811,679,872,4452
E02006453,1129,552,485,725,2891
E02006454,806,336,250,569,1961
E02006455,778,257,219,364,1618
E02006839,1158,496,395,728,2777
E02006456,1114,328,267,440,2149
E02006457,1305,518,432,720,2975
E02006458,1185,472,362,566,2585
E02006459,1203,198,127,255,1783
E02006460,1264,409,249,299,2221
E02006461,981,317,262,410,1970
E02006462,1099,353,235,312,1999
E02006463,1091,297,230,400,2018
E02006464,939,315,244,376,1874
E02006465,849,318,207,341,1715
E02006466,1351,323,235,345,2254
E02006467,962,317,258,315,1852
E02006534,1200,452,380,568,2600
E02006535,986,537,388,520,2431
E02006536,1145,441,325,442,2353
E02006537,1432,498,357,638,2925
E02006538,1230,574,409,582,2795
E02006539,1134,442,389,511,2476
E02006540,911,379,329,421,2040
E02006541,1198,526,392,682,2798
E02006542,822,441,377,481,2121
E02006543,948,417,373,434,2172
E02006544,1563,776,545,803,3687
E02006545,1519,461,327,364,2671
E02006546,1742,786,620,932,4080
E02006547,939,416,298,367,2020
E02006548,1364,565,485,724,3138
E02006549,905,725,631,892,3153
E02006550,1239,790,624,937,3590
E02006551,961,1050,865,1313,4189
E02006552,988,383,273,455,2099
E02006553,1393,544,359,523,2819
E02006554,1004,610,471,638,2723
E02006555,1072,301,260,434,2067
E02006556,1494,853,678,900,3925
E02006557,960,311,216,307,1794
E02006558,1262,520,436,828,3046
E02006559,1289,977,766,1129,4161
E02006560,1497,875,723,966,4061
E02006561,785,415,317,362,1879
E02006562,833,427,345,382,1987
E02006563,850,395,328,417,1990
E02006564,1665,616,453,723,3457
E02006565,977,630,496,684,2787
E02006566,1384,601,480,820,3285
E02006567,1263,533,422,584,2802
E02006568,2114,491,388,721,3714
E02006569,1403,603,505,692,3203
E02006570,1434,500,420,742,3096
E02006571,1336,550,431,671,2988
E02006572,1855,560,418,512,3345
E02006573,2059,958,847,1136,5000
E02006574,2701,1040,823,1158,5722
E02006575,1059,247,166,262,1734
E02006576,1136,397,252,360,2145
E02006577,1159,298,213,420,2090
E02006578,1242,322,215,397,2176
E02006579,877,304,204,353,1738
E02006580,1296,318,214,472,2300
E02006581,1295,327,201,423,2246
E02006582,898,317,173,188,1576
E02006583,1231,406,303,436,2376
E02006584,1149,216,120,124,1609
E02006585,955,258,215,411,1839
E02006586,1263,225,92,78,1658
E02006587,1310,277,156,131,1874
E02006588,1439,479,335,416,2669
E02006589,1878,676,480,580,3614
E02006590,1448,472,342,515,2777
E02006591,1260,350,305,520,2435
E02006592,1041,421,300,396,2158
E02006593,1694,437,385,879,3395
E02006594,1707,461,311,452,2931
E02006595,1289,547,400,558,2794
E02006596,1717,418,274,353,2762
E02006597,1351,610,450,614,3025
E02006598,1014,361,255,346,1976
E02006599,938,729,570,706,2943
E02006600,1340,748,597,939,3624
E02006601,1557,580,516,744,3397
E02006602,996,582,431,468,2477
E02006603,1153,664,568,793,3178
E02006604,1741,582,508,738,3569
E02006605,757,351,246,360,1714
E02006606,1115,478,368,384,2345
E02006607,1034,509,400,555,2498
E02006608,933,453,319,375,2080
E02006609,877,382,316,398,1973
E02006610,894,359,314,418,1985
E02006611,1483,680,616,813,3592
E02006612,1441,503,411,774,3129
E02006613,1183,341,242,313,2079
E02006614,1631,581,435,551,3198
E02006615,962,279,189,195,1625
E02006616,1295,497,337,489,2618
E02006617,1233,433,375,573,2614
E02006618,862,368,318,545,2093
E02006619,1159,442,310,402,2313
E02006620,1267,592,499,881,3239
E02006621,1184,755,577,757,3273
E02006622,1293,534,364,559,2750
E02006623,1334,478,365,448,2625
E02006624,1197,412,294,440,2343
E02006625,1161,319,189,308,1977
E02006626,1446,346,225,273,2290
E02006627,1515,520,406,579,3020
E02006628,1489,262,196,318,2265
E02006629,1287,370,247,416,2320
E02006630,1362,494,418,917,3191
E02006631,1583,387,322,646,2938
E02006632,1393,570,433,743,3139
E02006633,1172,748,587,920,3427
E02002985,863,345,259,484,1951
E02002986,935,329,273,423,1960
E02002987,743,442,322,463,1970
E02002988,652,306,211,379,1548
E02002989,904,237,219,449,1809
E02002990,631,239,168,187,1225
E02002991,1164,501,363,613,2641
E02002992,941,295,210,335,1781
E02002993,651,175,120,199,1145
E02002994,1293,657,493,777,3220
E02002995,813,178,135,184,1310
E02002996,956,433,318,497,2204
E02002997,801,208,171,210,1390
E02002998,665,182,124,239,1210
E02002999,777,287,205,279,1548
E02003000,1412,720,599,738,3469
E02003001,746,292,198,349,1585
E02003002,732,288,223,317,1560
E02003003,796,240,190,280,1506
E02003004,927,419,297,404,2047
E02003005,801,456,368,427,2052
E02003006,1327,434,365,412,2538
E02003007,1333,539,377,562,2811
E02003008,847,244,184,247,1522
E02003009,802,324,266,397,1789
E02003010,925,304,210,290,1729
E02003011,813,374,326,424,1937
E02003012,1570,490,334,463,2857
E02003013,1915,434,336,485,3170
E02003014,798,284,161,247,1490
E02003015,1036,242,184,259,1721
E02003016,925,199,131,193,1448
E02003017,838,371,295,546,2050
E02003018,868,315,229,246,1658
E02003019,1190,450,306,463,2409
E02003020,889,402,311,634,2236
E02003021,853,192,139,228,1412
E02003022,959,352,262,445,2018
E02003023,1041,310,216,326,1893
E02003024,1259,358,242,501,2360
E02003025,821,213,193,304,1531
E02003026,1303,491,375,673,2842
E02003027,1779,342,179,248,2548
E02003028,1298,338,221,371,2228
E02003029,809,204,144,209,1366
E02003030,949,208,176,164,1497
E02003031,1565,267,133,130,2095
E02003032,994,239,176,260,1669
E02003033,1256,216,146,151,1769
E02003034,1434,176,115,140,1865
E02003036,1140,161,85,118,1504
E02003037,1324,202,132,176,1834
E02003038,850,237,191,263,1541
E02003039,1106,287,219,299,1911
E02003040,1131,228,183,323,1865
E02003041,976,272,191,235,1674
E02003043,1391,207,154,124,1876
E02003044,783,267,238,277,1565
E02003045,922,242,129,128,1421
E02003046,1163,291,193,257,1904
E02003047,1511,277,197,282,2267
E02003048,738,133,109,104,1084
E02003049,925,335,268,324,1852
E02003050,1313,260,187,331,2091
E02003051,924,169,108,133,1334
E02003052,1043,292,201,265,1801
E02003053,1033,325,200,328,1886
E02003054,899,290,183,291,1663
E02003055,1236,261,184,225,1906
E02003056,1209,273,162,216,1860
E02003057,930,310,204,360,1804
E02003058,1332,432,347,457,2568
E02003059,910,228,199,328,1665
E02003060,1368,554,519,770,3211
E02003061,793,207,158,246,1404
E02003062,803,185,140,269,1397
E02003063,1127,463,363,474,2427
E02003064,858,159,113,257,1387
E02006887,673,93,70,59,895
E02006888,560,100,54,132,846
E02006889,513,109,106,138,866
E02006890,936,140,98,161,1335
E02003065,1080,598,481,678,2837
E02003066,772,499,419,465,2155
E02003067,884,465,329,486,2164
E02003068,842,436,365,461,2104
E02003069,835,449,322,593,2199
E02003070,1563,785,589,845,3782
E02003071,1217,467,407,761,2852
E02003072,1160,720,610,960,3450
E02003073,856,515,408,416,2195
E02003074,1131,444,315,437,2327
E02003075,700,351,317,404,1772
E02003076,1611,620,463,593,3287
E02003077,936,364,363,407,2070
E02003078,1381,561,405,434,2781
E02003079,1707,525,342,365,2939
E02003080,1573,682,575,764,3594
E02003081,1723,726,561,718,3728
E02003082,1454,583,463,802,3302
E02003084,1557,479,329,622,2987
E02003085,1060,276,170,226,1732
E02003086,978,389,301,648,2316
E02003087,1875,842,639,705,4061
E02003088,1442,658,566,782,3448
E02003089,998,403,360,422,2183
E02006845,1532,364,277,370,2543
E02006846,1260,183,113,111,1667
E02003090,1108,485,483,564,2640
E02003091,861,435,336,485,2117
E02003092,1137,444,322,358,2261
E02003093,883,479,472,628,2462
E02003094,1152,459,369,464,2444
E02003095,1273,439,321,371,2404
E02003096,1011,307,240,336,1894
E02003097,1017,480,431,589,2517
E02003098,1098,220,157,160,1635
E02003099,1234,412,370,504,2520
E02003100,1674,510,458,633,3275
E02003101,1167,248,213,226,1854
E02003102,893,398,372,450,2113
E02003103,1005,330,194,170,1699
E02003104,1026,385,287,317,2015
E02003105,827,363,351,581,2122
E02003106,1380,352,294,508,2534
E02003107,1189,446,361,527,2523
E02003108,1565,589,457,638,3249
E02003109,848,367,306,484,2005
E02003110,1446,381,315,347,2489
E02003111,930,382,268,534,2114
E02003112,872,300,262,392,1826
E02003113,1640,646,521,642,3449
E02003114,955,402,292,512,2161
E02003115,1337,402,341,499,2579
E02003116,1177,349,336,529,2391
E02003117,1292,396,297,480,2465
E02003118,1630,444,343,374,2791
E02003119,1654,537,342,473,3006
E02003120,1350,537,431,655,2973
E02003121,1636,698,562,772,3668
E02003122,1141,530,457,611,2739
E02003123,1203,389,316,463,2371
E02003124,1128,311,259,333,2031
E02003125,857,331,234,285,1707
E02003126,1448,573,337,313,2671
E02003127,985,343,271,326,1925
E02003128,1297,442,339,374,2452
E02003129,929,389,272,400,1990
E02003130,1330,481,361,408,2580
E02003131,1028,443,351,369,2191
E02003132,1325,402,319,418,2464
E02003133,1054,413,346,402,2215
E02003134,935,269,178,250,1632
E02003135,959,218,158,188,1523
E02003136,1156,588,496,761,3001
E02003137,1147,462,347,709,2665
E02003138,1150,248,204,252,1854
E02003139,958,312,197,159,1626
E02003140,1140,451,315,519,2425
E02003141,1107,295,204,254,1860
E02003142,1279,376,318,365,2338
E02003143,1104,436,317,396,2253
E02003144,1067,182,132,282,1663
E02003145,957,318,207,349,1831
E02003146,1039,201,149,191,1580
E02003147,1120,291,189,230,1830
E02003148,1227,259,190,268,1944
E02003149,1013,242,193,189,1637
E02003150,1632,461,318,498,2909
E02003151,1343,639,510,878,3370
E02003152,1760,667,511,687,3625
E02003153,1212,465,392,571,2640
E02003154,1162,414,330,462,2368
E02003155,986,385,323,557,2251
E02003156,1996,544,408,423,3371
E02003157,1104,315,211,250,1880
E02003158,971,397,318,549,2235
E02003159,1027,241,170,209,1647
E02003161,1057,311,209,319,1896
E02003163,1297,792,604,950,3643
E02003164,1486,697,558,743,3484
E02003165,1152,435,332,456,2375
E02003166,1904,604,466,516,3490
E02003167,1502,586,512,949,3549
E02003168,1272,559,476,560,2867
E02003169,980,731,535,756,3002
E02003170,1391,852,710,828,3781
E02003171,1145,568,444,628,2785
E02006840,1857,683,493,690,3723
E02003212,1318,627,436,600,2981
E02003214,727,224,147,247,1345
E02003215,952,501,407,495,2355
E02003216,1135,533,435,586,2689
E02003217,870,330,235,312,1747
E02003218,752,293,197,245,1487
E02003219,1430,456,323,399,2608
E02003220,1097,459,410,783,2749
E02003221,619,231,161,211,1222
E02003222,901,215,104,116,1336
E02003223,1111,332,206,317,1966
E02003224,1126,523,432,621,2702
E02003225,911,289,145,165,1510
E02003226,854,191,133,148,1326
E02003227,854,195,131,206,1386
E02003228,889,268,201,340,1698
E02003229,911,208,102,92,1313
E02003230,752,163,134,203,1252
E02003231,1019,300,225,343,1887
E02003232,985,298,193,305,1781
E02003233,1354,437,266,321,2378
E02003234,1312,527,334,435,2608
E02003235,1103,449,342,617,2511
E02003236,1948,679,608,902,4137
E02006847,1136,215,149,117,1617
E02006848,877,84,74,83,1118
E02006849,1256,304,191,215,1966
E02003892,1283,570,423,406,2682
E02003893,1237,510,403,387,2537
E02003894,1460,566,423,556,3005
E02003895,1575,588,401,499,3063
E02003896,962,385,305,426,2078
E02003897,1022,439,302,279,2042
E02003898,1283,568,419,441,2711
E02003899,1085,449,332,381,2247
E02003900,1370,444,381,444,2639
E02003901,1286,739,508,660,3193
E02003902,1061,319,267,356,2003
E02003903,1247,510,367,404,2528
E02003904,809,493,303,446,2051
E02003905,1087,442,265,295,2089
E02003906,1019,436,338,462,2255
E02003907,1319,547,441,523,2830
E02003908,1416,497,355,547,2815
E02003909,2366,582,422,647,4017
E02003910,1132,367,292,495,2286
E02003911,1477,738,592,706,3513
E02003912,1211,683,491,682,3067
E02003913,857,520,422,508,2307
E02003914,793,333,276,312,1714
E02003915,740,368,263,359,1730
E02003916,587,415,290,533,1825
E02003917,983,462,363,475,2283
E02003918,1135,475,360,440,2410
E02003919,1056,374,259,355,2044
E02003920,1218,448,343,430,2439
E02003921,956,440,328,407,2131
E02003922,1273,449,338,362,2422
E02003923,1251,460,335,375,2421
E02003924,970,497,418,611,2496
E02003925,1015,420,281,381,2097
E02003926,1136,558,367,427,2488
E02003927,1260,742,551,654,3207
E02003928,1847,641,518,686,3692
E02003929,1102,599,407,487,2595
E02003930,1374,787,555,673,3389
E02003931,1311,737,573,834,3455
E02003932,1010,542,389,473,2414
E02003933,874,567,422,452,2315
E02003934,861,553,354,410,2178
E02003935,1482,481,400,590,2953
E02003936,1345,751,536,581,3213
E02003937,653,430,310,447,1840
E02003938,728,430,355,391,1904
E02003939,857,508,394,595,2354
E02003940,937,519,368,440,2264
E02003941,1203,456,333,484,2476
E02003942,1121,376,308,373,2178
E02003943,1098,517,378,480,2473
E02003944,1633,728,546,652,3559
E02003945,958,537,403,476,2374
E02003946,1386,697,522,616,3221
E02003947,959,554,394,445,2352
E02003948,1193,557,446,603,2799
E02003949,907,420,307,460,2094
E02003950,753,403,286,333,1775
E02003951,824,521,400,495,2240
E02003952,1212,531,346,434,2523
E02003953,1321,649,466,524,2960
E02003954,923,381,267,432,2003
E02003955,1228,590,431,588,2837
E02003956,968,432,306,334,2040
E02003957,1416,711,538,538,3203
E02003958,986,471,342,366,2165
E02003959,979,399,293,411,2082
E02003960,887,494,397,499,2277
E02003961,1483,692,506,659,3340
E02003962,1078,447,282,365,2172
E02003963,1341,575,488,725,3129
E02003964,1134,743,605,680,3162
E02006781,453,140,125,166,884
E02006634,996,586,427,559,2568
E02006635,873,478,459,804,2614
